strain,E1,E2,anc_slope,avg_slope,relfit1
znbm_16,Zn,.YPAD,0.25524757384878666,0.2686681453901998,0.013420571541413129
znbm_16,Zn,Cd,0.01895355052072835,0.014802465786445416,-0.004151084734282932
znbm_16,Zn,Co,0.024788894353866546,0.035273109376399145,0.010484215022532599
znbm_16,Zn,Cu,0.008643785839868025,0.010479156473119922,0.0018353706332518965
znbm_16,Zn,Mn,0.01977103815109517,0.02070617549643215,9.351373453369803e-4
znbm_16,Zn,Ni,0.02142069074895225,0.08101973891366805,0.0595990481647158
znbm_16,Zn,Zn,0.020141181159930934,0.032919293781648803,0.01277811262171787
znbm_17,Zn,.YPAD,0.25524757384878666,0.23838582948604325,-0.016861744362743403
znbm_17,Zn,Cd,0.01895355052072835,0.0327350898721157,0.013781539351387352
znbm_17,Zn,Co,0.024788894353866546,0.03653825901284158,0.011749364658975033
znbm_17,Zn,Cu,0.008643785839868025,0.09984381532171517,0.09120002948184715
znbm_17,Zn,Mn,0.01977103815109517,0.13606983493633085,0.11629879678523568
znbm_17,Zn,Ni,0.02142069074895225,0.041149347290714296,0.019728656541762046
znbm_17,Zn,Zn,0.020141181159930934,0.026543865242848835,0.0064026840829179005
znbm_19,Zn,.YPAD,0.25524757384878666,0.1861277042825015,-0.06911986956628516
znbm_19,Zn,Cd,0.01895355052072835,0.0018778357674387176,-0.01707571475328963
znbm_19,Zn,Co,0.024788894353866546,0.0026104016837003043,-0.022178492670166243
znbm_19,Zn,Cu,0.008643785839868025,0.010519874169001573,0.0018760883291335483
znbm_19,Zn,Mn,0.01977103815109517,0.13951967079798663,0.11974863264689146
znbm_19,Zn,Ni,0.02142069074895225,0.09376480905043388,0.07234411830148163
znbm_19,Zn,Zn,0.020141181159930934,0.07292951639814585,0.05278833523821491
znbm_22,Zn,.YPAD,0.25524757384878666,0.25368271557753275,-0.0015648582712539105
znbm_22,Zn,Cd,0.01895355052072835,0.031950134647684675,0.012996584126956326
znbm_22,Zn,Co,0.024788894353866546,0.031810291956091426,0.00702139760222488
znbm_22,Zn,Cu,0.008643785839868025,0.010048084128633231,0.0014042982887652062
znbm_22,Zn,Mn,0.01977103815109517,0.028184878915945198,0.00841384076485003
znbm_22,Zn,Ni,0.02142069074895225,0.02309828957824945,0.0016775988292971993
znbm_22,Zn,Zn,0.020141181159930934,0.026569739453030667,0.006428558293099733
znbm_23,Zn,.YPAD,0.25524757384878666,0.243716777757405,-0.011530796091381662
znbm_23,Zn,Cd,0.01895355052072835,0.14794945654098673,0.1289959060202584
znbm_23,Zn,Co,0.024788894353866546,0.033939473327582174,0.009150578973715628
znbm_23,Zn,Cu,0.008643785839868025,0.1359293853579745,0.12728559951810647
znbm_23,Zn,Mn,0.01977103815109517,0.19782625209838225,0.17805521394728707
znbm_23,Zn,Ni,0.02142069074895225,0.13739983458077598,0.11597914383182373
znbm_23,Zn,Zn,0.020141181159930934,0.044743257723856,0.024602076563925063
znbm_25,Zn,.YPAD,0.25524757384878666,0.20099312148941226,-0.0542544523593744
znbm_25,Zn,Cd,0.01895355052072835,0.07041202492730213,0.05145847440657378
znbm_25,Zn,Co,0.024788894353866546,0.0262660360628164,0.001477141708949855
znbm_25,Zn,Cu,0.008643785839868025,0.06963130027709552,0.0609875144372275
znbm_25,Zn,Mn,0.01977103815109517,0.015540266525467401,-0.004230771625627768
znbm_25,Zn,Ni,0.02142069074895225,0.02338395572731855,0.0019632649783663005
znbm_25,Zn,Zn,0.020141181159930934,0.042738705514390504,0.02259752435445957
znbm_28,Zn,.YPAD,0.25524757384878666,0.22250869975704024,-0.03273887409174642
znbm_28,Zn,Cd,0.01895355052072835,0.11032276420949723,0.09136921368876888
znbm_28,Zn,Co,0.024788894353866546,0.034979345901742225,0.010190451547875679
znbm_28,Zn,Cu,0.008643785839868025,0.0170879655383982,0.008444179698530176
znbm_28,Zn,Mn,0.01977103815109517,0.04719360827687423,0.02742257012577906
znbm_28,Zn,Ni,0.02142069074895225,0.07908687436330995,0.0576661836143577
znbm_28,Zn,Zn,0.020141181159930934,0.02336328526197917,0.0032221041020482344
znbm_29,Zn,.YPAD,0.25524757384878666,0.20422006236503448,-0.051027511483752175
znbm_29,Zn,Cd,0.01895355052072835,0.01186677215381237,-0.007086778366915979
znbm_29,Zn,Co,0.024788894353866546,0.01236727601716667,-0.012421618336699875
znbm_29,Zn,Cu,0.008643785839868025,0.13093383099266348,0.12229004515279546
znbm_29,Zn,Mn,0.01977103815109517,0.20539974603014,0.18562870787904484
znbm_29,Zn,Ni,0.02142069074895225,0.03829305286195973,0.016872362113007477
znbm_29,Zn,Zn,0.020141181159930934,0.033397988078813036,0.013256806918882102
znbm_31,Zn,.YPAD,0.25524757384878666,0.23604568303234325,-0.019201890816443412
znbm_31,Zn,Cd,0.01895355052072835,0.0233134131139012,0.00435986259317285
znbm_31,Zn,Co,0.024788894353866546,0.026819003531852723,0.0020301091779861766
znbm_31,Zn,Cu,0.008643785839868025,0.13243691871778202,0.12379313287791399
znbm_31,Zn,Mn,0.01977103815109517,0.0340013614166801,0.014230323265584932
znbm_31,Zn,Ni,0.02142069074895225,0.026836493410842252,0.005415802661890002
znbm_31,Zn,Zn,0.020141181159930934,0.0424559810067541,0.022314799846823167
znbm_32,Zn,.YPAD,0.25524757384878666,0.23239688138979966,-0.022850692458986993
znbm_32,Zn,Cd,0.01895355052072835,0.004911459261514042,-0.014042091259214306
znbm_32,Zn,Co,0.024788894353866546,0.011970113791837107,-0.012818780562029439
znbm_32,Zn,Cu,0.008643785839868025,0.11226619710466568,0.10362241126479765
znbm_32,Zn,Mn,0.01977103815109517,0.11650415235135247,0.0967331142002573
znbm_32,Zn,Ni,0.02142069074895225,0.014421607622920166,-0.006999083126032084
znbm_32,Zn,Zn,0.020141181159930934,0.0585051671442294,0.038363985984298465
znbm_34,Zn,.YPAD,0.25524757384878666,0.21308627707467,-0.04216129677411665
znbm_34,Zn,Cd,0.01895355052072835,0.022355887049907423,0.0034023365291790744
znbm_34,Zn,Co,0.024788894353866546,0.021136990752124125,-0.0036519036017424213
znbm_34,Zn,Cu,0.008643785839868025,0.115878845603305,0.10723505976343697
znbm_34,Zn,Mn,0.01977103815109517,0.0440493563652611,0.024278318214165928
znbm_34,Zn,Ni,0.02142069074895225,0.07830625796956252,0.056885567220610264
znbm_34,Zn,Zn,0.020141181159930934,0.047733010928585624,0.02759182976865469
znbm_37,Zn,.YPAD,0.25524757384878666,0.16693997911335076,-0.0883075947354359
znbm_37,Zn,Cd,0.01895355052072835,0.010969679342665047,-0.007983871178063302
znbm_37,Zn,Co,0.024788894353866546,0.02831678065917665,0.0035278863053101045
znbm_37,Zn,Cu,0.008643785839868025,0.0997217060365317,0.09107792019666368
znbm_37,Zn,Mn,0.01977103815109517,0.050192688560990475,0.030421650409895307
znbm_37,Zn,Ni,0.02142069074895225,0.0215253357555012,1.0464500654894932e-4
znbm_37,Zn,Zn,0.020141181159930934,0.0322941602348692,0.012152979074938269
znbm_38,Zn,.YPAD,0.25524757384878666,0.12934909430217786,-0.1258984795466088
znbm_38,Zn,Cd,0.01895355052072835,0.04827858258310557,0.029325032062377222
znbm_38,Zn,Co,0.024788894353866546,0.04165838007816335,0.016869485724296807
znbm_38,Zn,Cu,0.008643785839868025,0.10837702499229764,0.09973323915242961
znbm_38,Zn,Mn,0.01977103815109517,0.1049261996531605,0.08515516150206533
znbm_38,Zn,Ni,0.02142069074895225,0.11066923969321737,0.08924854894426512
znbm_38,Zn,Zn,0.020141181159930934,0.0705237562050043,0.05038257504507336
znbm_39,Zn,.YPAD,0.25524757384878666,0.2397682306136405,-0.015479343235146159
znbm_39,Zn,Cd,0.01895355052072835,0.0497572684943215,0.030803717973593152
znbm_39,Zn,Co,0.024788894353866546,0.0251051608353888,3.1626648152225517e-4
znbm_39,Zn,Cu,0.008643785839868025,0.10775551942815438,0.09911173358828636
znbm_39,Zn,Mn,0.01977103815109517,0.1312139712605907,0.11144293310949553
znbm_39,Zn,Ni,0.02142069074895225,0.03793837460575045,0.016517683856798197
znbm_39,Zn,Zn,0.020141181159930934,0.03653385286517267,0.016392671705241734
znbm_41,Zn,.YPAD,0.25524757384878666,0.201424537542294,-0.053823036306492655
znbm_41,Zn,Cd,0.01895355052072835,0.02101315733360475,0.0020596068128764
znbm_41,Zn,Co,0.024788894353866546,0.0243497206980914,-4.39173655775147e-4
znbm_41,Zn,Cu,0.008643785839868025,0.11350733583673238,0.10486354999686436
znbm_41,Zn,Mn,0.01977103815109517,0.12354921725271642,0.10377817910162125
znbm_41,Zn,Ni,0.02142069074895225,0.07589762840987119,0.054476937660918934
znbm_41,Zn,Zn,0.020141181159930934,0.0433211995776173,0.023180018417686365
znbm_42,Zn,.YPAD,0.25524757384878666,0.201732941475241,-0.053514632373545645
znbm_42,Zn,Cd,0.01895355052072835,0.05768929071947595,0.0387357401987476
znbm_42,Zn,Co,0.024788894353866546,0.045150420471817825,0.02036152611795128
znbm_42,Zn,Cu,0.008643785839868025,0.0252456312480054,0.016601845408137375
znbm_42,Zn,Mn,0.01977103815109517,0.10321367068522067,0.0834426325341255
znbm_42,Zn,Ni,0.02142069074895225,0.05947797484390222,0.038057284094949975
znbm_42,Zn,Zn,0.020141181159930934,0.07819880398843293,0.05805762282850199
znbm_43,Zn,.YPAD,0.25524757384878666,0.2075886785517235,-0.04765889529706316
znbm_43,Zn,Cd,0.01895355052072835,0.019599098605160875,6.455480844325262e-4
znbm_43,Zn,Co,0.024788894353866546,0.017317002505568006,-0.00747189184829854
znbm_43,Zn,Cu,0.008643785839868025,0.12260645240874687,0.11396266656887885
znbm_43,Zn,Mn,0.01977103815109517,0.07505843873378823,0.05528740058269306
znbm_43,Zn,Ni,0.02142069074895225,0.021865137241524234,4.444464925719843e-4
znbm_43,Zn,Zn,0.020141181159930934,0.0527038368280941,0.03256265566816316
znbm_44,Zn,.YPAD,0.25524757384878666,0.18381090445829268,-0.07143666939049398
znbm_44,Zn,Cd,0.01895355052072835,0.038513526873229516,0.019559976352501167
znbm_44,Zn,Co,0.024788894353866546,0.012361220666501372,-0.012427673687365174
znbm_44,Zn,Cu,0.008643785839868025,0.013121451614139782,0.0044776657742717565
znbm_44,Zn,Mn,0.01977103815109517,0.06461959101700088,0.04484855286590571
znbm_44,Zn,Ni,0.02142069074895225,0.07676878694684577,0.05534809619789352
znbm_44,Zn,Zn,0.020141181159930934,0.06301046248970155,0.04286928132977061
znbm_45,Zn,.YPAD,0.25524757384878666,0.20023401474042452,-0.05501355910836214
znbm_45,Zn,Cd,0.01895355052072835,0.0250752417524369,0.00612169123170855
znbm_45,Zn,Co,0.024788894353866546,0.02040455584217947,-0.004384338511687076
znbm_45,Zn,Cu,0.008643785839868025,0.07375472846765659,0.06511094262778856
znbm_45,Zn,Mn,0.01977103815109517,0.0573268302411778,0.03755579209008263
znbm_45,Zn,Ni,0.02142069074895225,0.020786962354191224,-6.33728394761026e-4
znbm_45,Zn,Zn,0.020141181159930934,0.053694054312491954,0.033552873152561016
znbm_46,Zn,.YPAD,0.25524757384878666,0.18597538957859625,-0.06927218427019041
znbm_46,Zn,Cd,0.01895355052072835,0.028701122369023675,0.009747571848295326
znbm_46,Zn,Co,0.024788894353866546,0.027961424466094162,0.003172530112227616
znbm_46,Zn,Cu,0.008643785839868025,0.0252232105923955,0.016579424752527473
znbm_46,Zn,Mn,0.01977103815109517,0.2249890467920351,0.20521800864093992
znbm_46,Zn,Ni,0.02142069074895225,0.08366101064555276,0.062240319896600504
znbm_46,Zn,Zn,0.020141181159930934,0.044346058599339,0.02420487743940807
znbm_47,Zn,.YPAD,0.25524757384878666,0.1588520525709625,-0.09639552127782416
znbm_47,Zn,Cd,0.01895355052072835,0.01908536158556905,1.318110648407013e-4
znbm_47,Zn,Co,0.024788894353866546,0.031682376527841775,0.0068934821739752294
znbm_47,Zn,Cu,0.008643785839868025,0.0560707367799895,0.047426950940121476
znbm_47,Zn,Mn,0.01977103815109517,0.062508417667667,0.04273737951657183
znbm_47,Zn,Ni,0.02142069074895225,0.025332479178241676,0.003911788429289426
znbm_47,Zn,Zn,0.020141181159930934,0.0412520355763668,0.021110854416435867
znbm_5,Zn,.YPAD,0.25524757384878666,0.20395805578263249,-0.05128951806615417
znbm_5,Zn,Cd,0.01895355052072835,0.020198120145864525,0.0012445696251361764
znbm_5,Zn,Co,0.024788894353866546,0.0198272947421474,-0.004961599611719145
znbm_5,Zn,Cu,0.008643785839868025,0.1190832777035282,0.11043949186366017
znbm_5,Zn,Mn,0.01977103815109517,0.1251284629778801,0.10535742482678494
znbm_5,Zn,Ni,0.02142069074895225,0.08484024168475825,0.063419550935806
znbm_5,Zn,Zn,0.020141181159930934,0.053133541531164,0.03299236037123307
znbm_6,Zn,.YPAD,0.25524757384878666,0.22967906976589775,-0.02556850408288891
znbm_6,Zn,Cd,0.01895355052072835,0.025666978417659976,0.006713427896931627
znbm_6,Zn,Co,0.024788894353866546,0.02056045739495805,-0.004228436958908496
znbm_6,Zn,Cu,0.008643785839868025,0.12124741680663577,0.11260363096676775
znbm_6,Zn,Mn,0.01977103815109517,0.03086390958084715,0.011092871429751981
znbm_6,Zn,Ni,0.02142069074895225,0.024051799876745324,0.0026311091277930743
znbm_6,Zn,Zn,0.020141181159930934,0.0699927580671833,0.049851576907252365
znbm_7,Zn,.YPAD,0.25524757384878666,0.18838815363658723,-0.06685942021219943
znbm_7,Zn,Cd,0.01895355052072835,0.010244928019820273,-0.008708622500908076
znbm_7,Zn,Co,0.024788894353866546,0.021977626593616677,-0.0028112677602498692
znbm_7,Zn,Cu,0.008643785839868025,0.09953640944804226,0.09089262360817424
znbm_7,Zn,Mn,0.01977103815109517,0.0742871750692801,0.05451613691818494
znbm_7,Zn,Ni,0.02142069074895225,0.011287948131766251,-0.010132742617185999
znbm_7,Zn,Zn,0.020141181159930934,0.03176627643153295,0.011625095271602017
znbm_8,Zn,.YPAD,0.25524757384878666,0.19883949761018124,-0.056408076238605415
znbm_8,Zn,Cd,0.01895355052072835,0.08507967128729148,0.06612612076656313
znbm_8,Zn,Co,0.024788894353866546,0.019256649272381125,-0.005532245081485421
znbm_8,Zn,Cu,0.008643785839868025,0.014029754749622628,0.005385968909754603
znbm_8,Zn,Mn,0.01977103815109517,0.21897990846360832,0.19920887031251316
znbm_8,Zn,Ni,0.02142069074895225,0.01987058678432075,-0.0015501039646315003
znbm_8,Zn,Zn,0.020141181159930934,0.035637934125976045,0.015496752966045111
znbm_9,Zn,.YPAD,0.25524757384878666,0.25202929382767125,-0.003218280021115405
znbm_9,Zn,Cd,0.01895355052072835,0.023871894239135827,0.004918343718407478
znbm_9,Zn,Co,0.024788894353866546,0.027023269540127324,0.002234375186260778
znbm_9,Zn,Cu,0.008643785839868025,0.03661932639897895,0.027975540559110924
znbm_9,Zn,Mn,0.01977103815109517,0.270741990363958,0.25097095221286286
znbm_9,Zn,Ni,0.02142069074895225,0.027785273991332023,0.0063645832423797725
znbm_9,Zn,Zn,0.020141181159930934,0.0220686578011886,0.001927476641257666
