X1,strain,conc,day,Mean,SD,avg_ypad_day,batch,r_anc,rel_fit
745,CBM26,YPAD,20210723BIO1,0.243076022494816,0.0638908659059605,0.25662567848762,0.243062346684761,0.272252223050353,-0.0291898763655913
746,CBM2,YPAD,20210723BIO1,0.24546291431988,0.0107494617992107,0.25662567848762,0.245449238509825,0.272252223050353,-0.0268029845405281
747,CBM17,FE1,20210723BIO1,0.0104532803875864,0.00894309811093344,0.25662567848762,0.0104396045775314,0.0660707838958293,-0.0556311793182979
748,CBM2,FE2,20210723BIO1,0.0200762325819337,0.0137452640205516,0.25662567848762,0.0200625567718787,0.0112329267258164,0.00882963004606231
749,CBM5,FE2,20210723BIO1,0.00395385912529041,0.00196784701529111,0.25662567848762,0.0039401833152354,0.0112329267258164,-0.00729274341058097
750,CBM51,FE2,20210723BIO1,0.0221471492182583,0.0173976474492665,0.25662567848762,0.0221334734082032,0.0112329267258164,0.0109005466823869
751,CBM17,YPAD,20210723BIO2,0.186369464086344,0.0386827343921786,0.254606251133724,0.188375215630186,0.272252223050353,-0.0838770074201669
752,CBM20,FE2,20210723BIO2,0.00816172718668776,0.00867372920741065,0.254606251133724,0.010167478730529,0.0112329267258164,-0.00106544799528735
753,CBM26,FE2,20210723BIO2,0.0116322583731954,0.0111527360944071,0.254606251133724,0.0136380099170366,0.0112329267258164,0.00240508319122025
754,CBM7,YPAD,20210723BIO2,0.224395450606247,0.0157253979387701,0.254606251133724,0.226401202150088,0.272252223050353,-0.0458510209002644
755,CBM3,FE2,20210723BIO2,0.0217463355267622,0.0178147596615251,0.254606251133724,0.0237520870706034,0.0112329267258164,0.0125191603447871
756,CBM30,FE2,20210723BIO2,0.0141240360444309,0.0161348869580667,0.254606251133724,0.0161297875882722,0.0112329267258164,0.00489686086245583
757,CBM44h,FE2,20210723BIO2,0.0128391821988908,0.00728266506491998,0.254606251133724,0.0148449337427321,0.0112329267258164,0.00361200701691572
758,CBM11,FE2,20210723BIO2,0.0280967051587607,0.024470825935362,0.254606251133724,0.0301024567026019,0.0112329267258164,0.0188695299767856
759,OLY008,FE2,20210723BIO2,0.0112329267258164,0.00550367088415458,0.254606251133724,0.0132386782696576,0.0112329267258164,0.00200575154384125
760,CBM53,FE1,20210723BIO2,0.0805542358280527,0.0223095337700715,0.254606251133724,0.082559987371894,0.0660707838958293,0.0164892034760647
761,CBM2,FE1,20210723BIO2,0.100621712334492,0.0251833993548952,0.254606251133724,0.102627463878333,0.0660707838958293,0.0365566799825041
762,CBM55,FE1,20210723BIO2,0.0740526854577557,0.0261974748918875,0.254606251133724,0.076058437001597,0.0660707838958293,0.00998765310576771
763,CBM21,FE1,20210723BIO2,0.0673152157681933,0.0026388470141049,0.254606251133724,0.0693209673120346,0.0660707838958293,0.0032501834162053
764,CBM21,FE2,20210723BIO2,0.0111779004385859,0.0033106695561086,0.254606251133724,0.0131836519824272,0.0112329267258164,0.00195072525661079
765,CBM2,FE2,20210723BIO2,0.0200762325819337,0.0137452640205516,0.254606251133724,0.0220819841257749,0.0112329267258164,0.0108490573999586
766,CBM22,YPAD,20210723BIO2,0.229061124081196,0.0118802527486138,0.254606251133724,0.231066875625038,0.272252223050353,-0.041185347425315
767,CBM18,FE1,20210723BIO2,0.0676553492987934,0.0235638412244464,0.254606251133724,0.0696611008426346,0.0660707838958293,0.00359031694680535
768,CBM44h,FE1,20210723BIO2,0.0632663872374151,0.0201332464062547,0.254606251133724,0.0652721387812563,0.0660707838958293,-7.98645114572977e-4
769,CBM51,FE2,20210723BIO2,0.0221471492182583,0.0173976474492665,0.254606251133724,0.0241529007620995,0.0112329267258164,0.0129199740362831
770,CBM53,YPAD,20210723BIO2,0.267960084404265,0.014076694183164,0.254606251133724,0.269965835948106,0.272252223050353,-0.00228638710224643
771,CBM34,FE2,20210723BIO2,0.00657284916494305,0.00705307599183172,0.254606251133724,0.0085786007087843,0.0112329267258164,-0.00265432601703206
772,CBM30,FE1,20210723BIO2,0.0832196144181137,0.0202365266761092,0.254606251133724,0.085225365961955,0.0660707838958293,0.0191545820661257
773,CBM24,FE2,20210723BIO2,0.00485040549206654,0.00126714906574678,0.254606251133724,0.00685615703590779,0.0112329267258164,-0.00437676968990858
774,CBM4,FE2,20210723BIO2,0.00351702479362004,6.15340389303297e-4,0.254606251133724,0.00552277633746129,0.0112329267258164,-0.00571015038835508
775,CBM7,FE1,20210723BIO2,0.0411438149328092,0.0221908325509521,0.254606251133724,0.0431495664766504,0.0660707838958293,-0.0229212174191789
776,CBM37,FE1,20210723BIO2,0.0905418553280117,0.0248214485847854,0.254606251133724,0.0925476068718529,0.0660707838958293,0.0264768229760236
777,CBM37,FE2,20210723BIO2,0.00727565682886085,0.00638294571654512,0.254606251133724,0.0092814083727021,0.0112329267258164,-0.00195151835311426
778,CBM14,FE1,20210723BIO2,0.0486580879292357,0.0463629691470736,0.254606251133724,0.0506638394730769,0.0660707838958293,-0.0154069444227524
779,CBM7,FE2,20210723BIO2,0.00287934038833981,8.5131197640198e-4,0.254606251133724,0.00488509193218106,0.0112329267258164,-0.0063478347936353
780,CBM25,FE1,20210723BIO2,0.0881301204772959,0.0165164751153706,0.254606251133724,0.0901358720211371,0.0660707838958293,0.0240650881253078
781,CBM54,FE2,20210723BIO2,0.0035947845256068,0.0010885422953119,0.254606251133724,0.00560053606944805,0.0112329267258164,-0.00563239065636832
782,CBM55,YPAD,20210723BIO2,0.270653023057684,0.0127263412739724,0.254606251133724,0.272658774601526,0.272252223050353,4.06551551173029e-4
783,CBM5,FE2,20210723BIO2,0.00395385912529041,0.00196784701529111,0.254606251133724,0.00595961066913166,0.0112329267258164,-0.0052733160566847
784,CBM25,YPAD,20210723BIO2,0.272254823112582,0.0116633565832313,0.254606251133724,0.274260574656423,0.272252223050353,0.00200835160607021
785,CBM17,FE1,20210723BIO2,0.0104532803875864,0.00894309811093344,0.254606251133724,0.0124590319314276,0.0660707838958293,-0.0536117519644017
786,CBM30,YPAD,20210723BIO2,0.256392238515146,0.013411931819669,0.254606251133724,0.258397990058988,0.272252223050353,-0.0138542329913651
787,CBM36,FE1,20210723BIO2,0.0672467781200522,0.0335168317057935,0.254606251133724,0.0692525296638934,0.0660707838958293,0.00318174576806413
788,CBM37,YPAD,20210723BIO2,0.272362559606514,0.0170410883790993,0.254606251133724,0.274368311150355,0.272252223050353,0.00211608810000274
789,CBM36,FE2,20210723BIO2,0.0103583097506762,8.9704507718878e-4,0.254606251133724,0.0123640612945174,0.0112329267258164,0.00113113456870105
790,OLY008,FE1,20210723BIO2,0.0660707838958293,0.0300641664785057,0.254606251133724,0.0680765354396705,0.0660707838958293,0.00200575154384125
791,CBM4,FE1,20210723BIO2,0.0479592030144804,0.0169748672996016,0.254606251133724,0.0499649545583217,0.0660707838958293,-0.0161058293375076
792,CBM16,FE2,20210723BIO2,0.0059557572466377,0.00317630558760721,0.254606251133724,0.00796150879047895,0.0112329267258164,-0.00327141793533742
793,CBM33,FE2,20210723BIO2,0.0117134738686353,0.012078992188682,0.254606251133724,0.0137192254124766,0.0112329267258164,0.00248629868666019
794,CBM3,FE1,20210723BIO2,0.0838161807126259,0.0190882408028055,0.254606251133724,0.0858219322564671,0.0660707838958293,0.0197511483606378
795,CBM14,YPAD,20210723BIO2,0.2669961084326,0.016689065589814,0.254606251133724,0.269001859976441,0.272252223050353,-0.00325036307391169
796,CBM6,YPAD,20210723BIO2,0.229058782060175,0.0649744342416134,0.254606251133724,0.231064533604016,0.272252223050353,-0.0411876894463366
797,CBM13,YPAD,20210723BIO2,0.273853056169591,0.0115329117465503,0.254606251133724,0.275858807713433,0.272252223050353,0.00360658466307989
798,OLY008,YPAD,20210723BIO2,0.272252223050353,0.0155795558733666,0.254606251133724,0.274257974594194,0.272252223050353,0.00200575154384125
799,CBM18,FE2,20210723BIO2,0.0131137361488361,0.00840832725007192,0.254606251133724,0.0151194876926774,0.0112329267258164,0.003886560966861
800,CBM44h,YPAD,20210723BIO2,0.270874136969389,0.0155180360163648,0.254606251133724,0.27287988851323,0.272252223050353,6.27665462877125e-4
801,CBM29,FE1,20210723BIO2,0.0418454768521167,0.033416437284231,0.254606251133724,0.0438512283959579,0.0660707838958293,-0.0222195554998714
802,CBM34,FE1,20210723BIO2,0.0444126238415462,0.0426168679224995,0.254606251133724,0.0464183753853874,0.0660707838958293,-0.0196524085104419
803,CBM22,FE1,20210723BIO2,0.0443966431988111,0.0387739065273101,0.254606251133724,0.0464023947426524,0.0660707838958293,-0.0196683891531769
804,CBM13,FE2,20210723BIO2,0.0135166582926338,0.0102890154310976,0.254606251133724,0.0155224098364751,0.0112329267258164,0.0042894831106587
805,CBM34,YPAD,20210723BIO2,0.284893301060899,0.011290311196893,0.254606251133724,0.28689905260474,0.272252223050353,0.0146468295543874
806,CBM16,FE1,20210723BIO2,0.0509377051260973,0.0450659924279998,0.254606251133724,0.0529434566699385,0.0660707838958293,-0.0131273272258907
807,CBM20,FE1,20210723BIO2,0.0566036849752871,0.00961930945672254,0.254606251133724,0.0586094365191284,0.0660707838958293,-0.00746134737670092
808,CBM46,FE2,20210723BIO2,0.0172447897702395,0.0137739823877619,0.254606251133724,0.0192505413140808,0.0112329267258164,0.00801761458826442
809,CBM47,YPAD,20210723BIO2,0.263686382353285,0.0211664667142511,0.254606251133724,0.265692133897126,0.272252223050353,-0.00656008915322637
810,CBM6,FE2,20210723BIO2,0.00579265351241531,0.00411756745973668,0.254606251133724,0.00779840505625656,0.0112329267258164,-0.0034345216695598
811,CBM11,FE1,20210723BIO2,0.0909335295673497,0.0398353007195224,0.254606251133724,0.0929392811111909,0.0660707838958293,0.0268684972153617
812,CBM33,FE1,20210723BIO2,0.0492532592618241,0.0394874429633059,0.254606251133724,0.0512590108056653,0.0660707838958293,-0.014811773090164
813,CBM22,FE2,20210723BIO2,0.00536667067082182,0.00259858904965916,0.254606251133724,0.00737242221466307,0.0112329267258164,-0.00386050451115329
814,CBM55,FE2,20210723BIO2,0.00386486080176477,0.00109354747490566,0.254606251133724,0.00587061234560602,0.0112329267258164,-0.00536231438021034
815,CBM26,YPAD,20210723BIO2,0.243076022494816,0.0638908659059605,0.254606251133724,0.245081774038658,0.272252223050353,-0.027170449011695
816,CBM11,YPAD,20210723BIO2,0.24416748921222,0.0108314149334151,0.254606251133724,0.246173240756061,0.272252223050353,-0.0260789822942916
817,CBM21,CU1,20210726BIO1,0.217910095133093,0.017944393210529,0.253812194122948,0.22070990368771,0.191718144929946,0.0289917587577643
818,CBM5,YPAD,20210726BIO1,0.163573201566617,0.0609966993893154,0.253812194122948,0.166373010121234,0.272252223050353,-0.105879212929119
819,CBM24,CU2,20210726BIO1,0.222526468810861,0.00804197765798126,0.253812194122948,0.225326277365478,0.0720785302147734,0.153247747150705
820,CBM11,YPAD,20210726BIO1,0.24416748921222,0.0108314149334151,0.253812194122948,0.246967297766837,0.272252223050353,-0.0252849252835157
821,CBM49,CU2,20210726BIO1,0.196918504770845,0.0188875234301305,0.253812194122948,0.199718313325462,0.0720785302147734,0.127639783110689
822,CBM54,CU2,20210726BIO1,0.197066403702835,0.0025310786223364,0.253812194122948,0.199866212257453,0.0720785302147734,0.127787682042679
823,CBM7,CU2,20210726BIO1,0.16782345559907,0.0128268567732115,0.253812194122948,0.170623264153687,0.0720785302147734,0.0985447339389135
824,CBM3,CU1,20210726BIO1,0.230052523764179,0.00536386213840817,0.253812194122948,0.232852332318796,0.191718144929946,0.0411341873888506
825,CBM4,YPAD,20210726BIO1,0.268341123378051,0.0127464396947102,0.253812194122948,0.271140931932668,0.272252223050353,-0.00111129111768432
826,CBM55,CU2,20210726BIO1,0.211769282678261,0.00683608305803132,0.253812194122948,0.214569091232878,0.0720785302147734,0.142490561018105
827,CBM20,CU2,20210726BIO1,0.211597005844721,0.0145982296173398,0.253812194122948,0.214396814399339,0.0720785302147734,0.142318284184565
828,CBM16,YPAD,20210726BIO1,0.246050921758255,0.0143178464025848,0.253812194122948,0.248850730312872,0.272252223050353,-0.0234014927374808
829,CBM11,CU2,20210726BIO1,0.203186309769935,0.0035467350694025,0.253812194122948,0.205986118324552,0.0720785302147734,0.133907588109779
830,CBM33,CU1,20210726BIO1,0.247073389889977,0.00727903035108708,0.253812194122948,0.249873198444594,0.191718144929946,0.0581550535146486
831,CBM47,YPAD,20210726BIO1,0.263686382353285,0.0211664667142511,0.253812194122948,0.266486190907902,0.272252223050353,-0.00576603214245047
832,CBM45,YPAD,20210726BIO1,0.272131304935942,0.0153521608568939,0.253812194122948,0.27493111349056,0.272252223050353,0.00267889044020697
833,CBM37,YPAD,20210726BIO1,0.272362559606514,0.0170410883790993,0.253812194122948,0.275162368161131,0.272252223050353,0.00291014511077864
834,CBM47,CU2,20210726BIO1,0.206026279914173,0.00493156688281353,0.253812194122948,0.20882608846879,0.0720785302147734,0.136747558254017
835,CBM47,CU1,20210726BIO1,0.23600777182553,0.00419848168399047,0.253812194122948,0.238807580380148,0.191718144929946,0.0470894354502018
836,CBM14,YPAD,20210726BIO1,0.2669961084326,0.016689065589814,0.253812194122948,0.269795916987217,0.272252223050353,-0.00245630606313579
837,CBM36,CU1,20210726BIO1,0.245710340157634,0.00259251759221405,0.253812194122948,0.248510148712251,0.191718144929946,0.0567920037823057
838,CBM49,CU1,20210726BIO1,0.234568782090753,0.00402553044531007,0.253812194122948,0.23736859064537,0.191718144929946,0.0456504457154244
839,OLY008,CU1,20210726BIO1,0.191718144929946,0.0593353340117659,0.253812194122948,0.194517953484563,0.191718144929946,0.00279980855461714
840,CBM16,CU2,20210726BIO1,0.183560537381222,7.13221997896485e-4,0.253812194122948,0.186360345935839,0.0720785302147734,0.114281815721066
841,CBM2,CU2,20210726BIO1,0.198841098625335,0.00473075040472617,0.253812194122948,0.201640907179952,0.0720785302147734,0.129562376965179
842,CBM53,CU1,20210726BIO1,0.24658736642776,0.00262489404245079,0.253812194122948,0.249387174982377,0.191718144929946,0.0576690300524317
843,CBM25,CU1,20210726BIO1,0.234097739317448,0.0133797186679015,0.253812194122948,0.236897547872065,0.191718144929946,0.0451794029421191
844,CBM54,CU1,20210726BIO1,0.23063592540414,0.00915002897177535,0.253812194122948,0.233435733958757,0.191718144929946,0.0417175890288111
845,CBM20,CU1,20210726BIO1,0.248275937000016,0.00248715502564973,0.253812194122948,0.251075745554633,0.191718144929946,0.0593576006246875
846,CBM44h,CU1,20210726BIO1,0.244279228226822,0.00470417898130623,0.253812194122948,0.247079036781439,0.191718144929946,0.0553608918514931
847,CBM30,CU1,20210726BIO1,0.230926825297203,0.00351180747223207,0.253812194122948,0.23372663385182,0.191718144929946,0.042008488921874
848,CBM21,YPAD,20210726BIO1,0.328367348749668,0.039837030061137,0.253812194122948,0.331167157304285,0.272252223050353,0.0589149342539326
849,CBM4,CU1,20210726BIO1,0.248045053017713,0.00344527977483585,0.253812194122948,0.25084486157233,0.191718144929946,0.0591267166423842
850,CBM11,CU1,20210726BIO1,0.221955006940444,0.00427093712500386,0.253812194122948,0.224754815495061,0.191718144929946,0.0330366705651155
851,CBM2,CU1,20210726BIO1,0.230695411980915,8.46785163466386e-4,0.253812194122948,0.233495220535532,0.191718144929946,0.0417770756055867
852,CBM46,CU1,20210726BIO1,0.232648250066599,0.0130958547579288,0.253812194122948,0.235448058621216,0.191718144929946,0.0437299136912704
853,CBM14,CU1,20210726BIO1,0.243273384292753,0.00727243916173663,0.253812194122948,0.24607319284737,0.191718144929946,0.0543550479174239
854,CBM37,CU1,20210726BIO1,0.244661307432133,0.00914519399915109,0.253812194122948,0.24746111598675,0.191718144929946,0.0557429710568045
855,CBM54,YPAD,20210726BIO1,0.275833763373796,0.0131500890246009,0.253812194122948,0.278633571928413,0.272252223050353,0.00638134887806036
856,CBM24,YPAD,20210726BIO1,0.252100453792695,0.0153448651852804,0.253812194122948,0.254900262347312,0.272252223050353,-0.0173519607030405
857,CBM14,CU2,20210726BIO1,0.209475704983827,0.0144717785512957,0.253812194122948,0.212275513538444,0.0720785302147734,0.14019698332367
858,CBM16,CU1,20210726BIO1,0.219197431411411,0.00957820427476356,0.253812194122948,0.221997239966028,0.191718144929946,0.0302790950360823
859,CBM26,CU2,20210726BIO1,0.196931141849266,0.0063387513548076,0.253812194122948,0.199730950403883,0.0720785302147734,0.12765242018911
860,CBM34,CU1,20210726BIO1,0.237759241300539,0.0125666301577416,0.253812194122948,0.240559049855156,0.191718144929946,0.0488409049252105
861,CBM26,CU1,20210726BIO1,0.232853559171501,0.0116923472512869,0.253812194122948,0.235653367726118,0.191718144929946,0.0439352227961726
862,OLY008,CU2,20210726BIO1,0.0720785302147734,0.00584340267875664,0.253812194122948,0.0748783387693906,0.0720785302147734,0.00279980855461714
863,CBM30,YPAD,20210726BIO1,0.256392238515146,0.013411931819669,0.253812194122948,0.259192047069763,0.272252223050353,-0.0130601759805892
864,CBM53,CU2,20210726BIO1,0.217544412739468,0.00116980643585014,0.253812194122948,0.220344221294085,0.0720785302147734,0.148265691079311
865,CBM45,CU1,20210726BIO1,0.239482843348663,0.00911353565005097,0.253812194122948,0.24228265190328,0.191718144929946,0.0505645069733346
866,CBM44h,YPAD,20210726BIO1,0.270874136969389,0.0155180360163648,0.253812194122948,0.273673945524006,0.272252223050353,0.00142172247365302
867,CBM17,YPAD,20210726BIO1,0.186369464086344,0.0386827343921786,0.253812194122948,0.189169272640962,0.272252223050353,-0.083082950409391
868,CBM1,CU2,20210726BIO1,0.208063876768379,0.0109047524163946,0.253812194122948,0.210863685322996,0.0720785302147734,0.138785155108223
869,OLY008,YPAD,20210726BIO1,0.272252223050353,0.0155795558733666,0.253812194122948,0.27505203160497,0.272252223050353,0.00279980855461714
870,CBM5,CU2,20210726BIO1,0.126206023901935,0.00199192408398256,0.253812194122948,0.129005832456552,0.0720785302147734,0.0569273022417788
871,CBM4,CU2,20210726BIO1,0.206912281317898,0.00328536808662758,0.253812194122948,0.209712089872516,0.0720785302147734,0.137633559657742
872,CBM1,CU1,20210726BIO1,0.242247822962449,0.0192933310575057,0.253812194122948,0.245047631517066,0.191718144929946,0.0533294865871206
873,CBM26,YPAD,20210726BIO1,0.243076022494816,0.0638908659059605,0.253812194122948,0.245875831049433,0.272252223050353,-0.0263763920009192
874,CBM7,CU1,20210726BIO1,0.204660740062608,0.00559166733086751,0.253812194122948,0.207460548617226,0.191718144929946,0.0157424036872798
875,CBM53,YPAD,20210726BIO1,0.267960084404265,0.014076694183164,0.253812194122948,0.270759892958882,0.272252223050353,-0.00149233009147054
876,CBM46,CU2,20210726BIO1,0.206554385678848,0.0077001711449945,0.253812194122948,0.209354194233465,0.0720785302147734,0.137275664018691
877,CBM7,YPAD,20210726BIO1,0.224395450606247,0.0157253979387701,0.253812194122948,0.227195259160864,0.272252223050353,-0.0450569638894885
878,CBM25,CU2,20210726BIO1,0.196056216448618,0.00956258819149764,0.253812194122948,0.198856025003235,0.0720785302147734,0.126777494788462
879,CBM6,YPAD,20210726BIO1,0.229058782060175,0.0649744342416134,0.253812194122948,0.231858590614792,0.272252223050353,-0.0403936324355607
880,CBM33,CU2,20210726BIO1,0.207191158309768,0.0131636558445138,0.253812194122948,0.209990966864385,0.0720785302147734,0.137912436649612
881,CBM37,CU2,20210726BIO1,0.213094392901662,0.0110737556832818,0.253812194122948,0.215894201456279,0.0720785302147734,0.143815671241506
882,CBM25,YPAD,20210726BIO1,0.272254823112582,0.0116633565832313,0.253812194122948,0.275054631667199,0.272252223050353,0.00280240861684611
883,CBM51,CU2,20210726BIO1,0.207441722799295,0.00442250002859397,0.253812194122948,0.210241531353912,0.0720785302147734,0.138163001139139
884,CBM13,CU2,20210726BIO1,0.21923139639779,9.25018903380445e-4,0.253812194122948,0.222031204952407,0.0720785302147734,0.149952674737634
885,CBM22,CU1,20210726BIO2,0.224632704165506,0.013036672847728,0.256259000892017,0.224985705951054,0.191718144929946,0.0332675610211085
886,OLY008,CU2,20210726BIO2,0.0720785302147734,0.00584340267875664,0.256259000892017,0.0724315320003217,0.0720785302147734,3.53001785548257e-4
887,CBM6,CU2,20210726BIO2,0.181924740061401,0.00464783013772518,0.256259000892017,0.182277741846949,0.0720785302147734,0.110199211632176
888,CBM5,YPAD,20210726BIO2,0.163573201566617,0.0609966993893154,0.256259000892017,0.163926203352165,0.272252223050353,-0.108326019698188
889,CBM47,CU2,20210726BIO2,0.206026279914173,0.00493156688281353,0.256259000892017,0.206379281699721,0.0720785302147734,0.134300751484948
890,CBM44h,CU2,20210726BIO2,0.222439116988789,0.00303330349960782,0.256259000892017,0.222792118774337,0.0720785302147734,0.150713588559564
891,CBM34,CU2,20210726BIO2,0.222744803529684,0.00373869452464491,0.256259000892017,0.223097805315232,0.0720785302147734,0.151019275100459
892,CBM46,CU1,20210726BIO2,0.232648250066599,0.0130958547579288,0.256259000892017,0.233001251852147,0.191718144929946,0.0412831069222015
893,CBM55,YPAD,20210726BIO2,0.270653023057684,0.0127263412739724,0.256259000892017,0.271006024843233,0.272252223050353,-0.00124619820711996
894,CBM30,CU2,20210726BIO2,0.212535929552023,0.00210653068921998,0.256259000892017,0.212888931337571,0.0720785302147734,0.140810401122798
895,CBM29,YPAD,20210726BIO2,0.214845748502945,0.0148027241667593,0.256259000892017,0.215198750288494,0.272252223050353,-0.057053472761859
896,CBM1,CU1,20210726BIO2,0.242247822962449,0.0192933310575057,0.256259000892017,0.242600824747997,0.191718144929946,0.0508826798180517
897,CBM44h,CU1,20210726BIO2,0.244279228226822,0.00470417898130623,0.256259000892017,0.24463223001237,0.191718144929946,0.0529140850824242
898,CBM7,CU2,20210726BIO2,0.16782345559907,0.0128268567732115,0.256259000892017,0.168176457384618,0.0720785302147734,0.0960979271698447
899,CBM5,CU2,20210726BIO2,0.126206023901935,0.00199192408398256,0.256259000892017,0.126559025687483,0.0720785302147734,0.0544804954727099
900,CBM11,CU2,20210726BIO2,0.203186309769935,0.0035467350694025,0.256259000892017,0.203539311555483,0.0720785302147734,0.13146078134071
901,CBM30,CU1,20210726BIO2,0.230926825297203,0.00351180747223207,0.256259000892017,0.231279827082751,0.191718144929946,0.0395616821528051
902,CBM45,CU2,20210726BIO2,0.219953862240496,0.00251806917026301,0.256259000892017,0.220306864026044,0.0720785302147734,0.148228333811271
903,CBM29,CU1,20210726BIO2,0.193904077216978,8.5884691759557e-4,0.256259000892017,0.194257079002526,0.191718144929946,0.00253893407258002
904,CBM5,CU1,20210726BIO2,0.136352907131876,5.91166848119976e-4,0.256259000892017,0.136705908917424,0.191718144929946,-0.0550122360125216
905,CBM53,CU1,20210726BIO2,0.24658736642776,0.00262489404245079,0.256259000892017,0.246940368213309,0.191718144929946,0.0552222232833628
906,CBM33,YPAD,20210726BIO2,0.269090487480171,0.0143618940308807,0.256259000892017,0.269443489265719,0.272252223050353,-0.00280873378463348
907,CBM20,CU2,20210726BIO2,0.211597005844721,0.0145982296173398,0.256259000892017,0.21195000763027,0.0720785302147734,0.139871477415496
908,CBM29,CU2,20210726BIO2,0.174600311320106,6.56231452056712e-4,0.256259000892017,0.174953313105654,0.0720785302147734,0.10287478289088
909,CBM51,CU1,20210726BIO2,0.243706890135087,3.90809666926555e-4,0.256259000892017,0.244059891920635,0.191718144929946,0.0523417469906894
910,CBM25,CU1,20210726BIO2,0.234097739317448,0.0133797186679015,0.256259000892017,0.234450741102996,0.191718144929946,0.0427325961730503
911,CBM18,CU2,20210726BIO2,0.21529327098313,0.00313063016463432,0.256259000892017,0.215646272768678,0.0720785302147734,0.143567742553905
912,CBM21,CU2,20210726BIO2,0.197188158168604,0.00585395813889658,0.256259000892017,0.197541159954152,0.0720785302147734,0.125462629739379
913,CBM46,YPAD,20210726BIO2,0.272115837718356,0.0084822536669119809,0.256259000892017,0.272468839503905,0.272252223050353,2.16616453551977e-4
914,CBM36,CU1,20210726BIO2,0.245710340157634,0.00259251759221405,0.256259000892017,0.246063341943183,0.191718144929946,0.0543451970132368
915,CBM26,CU1,20210726BIO2,0.232853559171501,0.0116923472512869,0.256259000892017,0.233206560957049,0.191718144929946,0.0414884160271037
916,CBM16,CU1,20210726BIO2,0.219197431411411,0.00957820427476356,0.256259000892017,0.219550433196959,0.191718144929946,0.0278322882670134
917,CBM17,CU1,20210726BIO2,0.145555614481744,2.91796397255635e-4,0.256259000892017,0.145908616267292,0.191718144929946,-0.0458095286626533
918,CBM36,YPAD,20210726BIO2,0.264790379632991,0.0131996622970391,0.256259000892017,0.265143381418539,0.272252223050353,-0.0071088416318138
919,CBM20,YPAD,20210726BIO2,0.272821448368028,0.0108985034057265,0.256259000892017,0.273174450153576,0.272252223050353,9.22227103223316e-4
920,CBM18,YPAD,20210726BIO2,0.266666105025856,0.0142319399211209,0.256259000892017,0.267019106811404,0.272252223050353,-0.00523311623894857
921,CBM47,CU1,20210726BIO2,0.23600777182553,0.00419848168399047,0.256259000892017,0.236360773611079,0.191718144929946,0.0446426286811329
922,CBM4,CU2,20210726BIO2,0.206912281317898,0.00328536808662758,0.256259000892017,0.207265283103447,0.0720785302147734,0.135186752888673
923,CBM3,CU2,20210726BIO2,0.202275836758137,0.00222852120650761,0.256259000892017,0.202628838543685,0.0720785302147734,0.130550308328912
924,CBM53,CU2,20210726BIO2,0.217544412739468,0.00116980643585014,0.256259000892017,0.217897414525016,0.0720785302147734,0.145818884310242
925,CBM4,CU1,20210726BIO2,0.248045053017713,0.00344527977483585,0.256259000892017,0.248398054803261,0.191718144929946,0.0566799098733154
926,CBM34,YPAD,20210726BIO2,0.284893301060899,0.011290311196893,0.256259000892017,0.285246302846447,0.272252223050353,0.012994079796094401
927,CBM17,CU2,20210726BIO2,0.171365306959418,0.004451723279727,0.256259000892017,0.171718308744966,0.0720785302147734,0.0996397785301931
928,CBM1,CU2,20210726BIO2,0.208063876768379,0.0109047524163946,0.256259000892017,0.208416878553927,0.0720785302147734,0.136338348339154
929,CBM51,YPAD,20210726BIO2,0.271741437034884,0.0105315910542687,0.256259000892017,0.272094438820433,0.272252223050353,-1.57784229919966e-4
930,CBM18,CU1,20210726BIO2,0.246514723513854,0.00416344822277277,0.256259000892017,0.246867725299402,0.191718144929946,0.0551495803694564
931,CBM22,CU2,20210726BIO2,0.195775689774506,0.00341430174393219,0.256259000892017,0.196128691560054,0.0720785302147734,0.124050161345281
932,CBM3,YPAD,20210726BIO2,0.253527163791646,0.0118774832233511,0.256259000892017,0.253880165577195,0.272252223050353,-0.0183720574731581
933,CBM13,YPAD,20210726BIO2,0.273853056169591,0.0115329117465503,0.256259000892017,0.27420605795514,0.272252223050353,0.0019538349047869
934,CBM49,CU1,20210726BIO2,0.234568782090753,0.00402553044531007,0.256259000892017,0.234921783876301,0.191718144929946,0.0432036389463555
935,CBM54,CU1,20210726BIO2,0.23063592540414,0.00915002897177535,0.256259000892017,0.230988927189688,0.191718144929946,0.0392707822597422
936,CBM54,CU2,20210726BIO2,0.197066403702835,0.0025310786223364,0.256259000892017,0.197419405488384,0.0720785302147734,0.12534087527361
937,CBM24,YPAD,20210726BIO2,0.252100453792695,0.0153448651852804,0.256259000892017,0.252453455578243,0.272252223050353,-0.0197987674721093
938,CBM16,CU2,20210726BIO2,0.183560537381222,7.13221997896485e-4,0.256259000892017,0.18391353916677,0.0720785302147734,0.111835008951997
939,CBM55,CU1,20210726BIO2,0.233527491451853,0.00353938558544683,0.256259000892017,0.233880493237402,0.191718144929946,0.0421623483074558
940,CBM21,CU1,20210726BIO2,0.217910095133093,0.017944393210529,0.256259000892017,0.218263096918641,0.191718144929946,0.0265449519886954
941,CBM13,CU2,20210726BIO2,0.21923139639779,9.25018903380445e-4,0.256259000892017,0.219584398183338,0.0720785302147734,0.147505867968565
